piece_moved,material_eval,mobility,castling,attack_undefended,defended,move_dist,center_control,move_clock,group_id,move,is_best_move
6,0,35,-2,0,21,0,5,11,139,e1c1,False
1,0,34,0,0,31,1,4,11,139,e4e5,False
1,0,35,0,0,30,1,4,11,139,d4d5,False
1,0,35,0,0,30,1,5,11,139,h2h3,False
1,0,35,0,0,27,1,5,11,139,g2g3,False
1,0,36,0,0,31,1,5,11,139,b2b3,False
1,0,35,0,0,30,2,5,11,139,h2h4,False
1,0,35,0,0,26,2,5,11,139,g2g4,False
1,0,35,0,0,31,2,5,11,139,b2b4,False
2,0,23,2,0,30,2,5,12,140,d6e8,False
2,3,4,2,0,27,2,5,12,140,d6c8,False
2,1,23,2,5,27,1,5,12,140,d6f7,False
2,0,24,2,0,27,1,5,12,140,d6b7,False
2,0,2,2,0,30,-1,5,12,140,d6f5,False
2,0,27,2,0,30,-1,5,12,140,d6b5,False
2,1,24,2,0,31,-2,5,12,140,d6c4,False
5,0,3,2,0,23,4,5,12,140,a4e8,False
5,0,5,2,0,17,3,5,12,140,a4d7,False
5,0,22,2,0,17,2,5,12,140,a4c6,False
5,1,25,2,0,28,2,5,12,140,a4a6,False
5,0,24,2,0,24,1,5,12,140,a4b5,False
5,0,23,2,0,28,1,5,12,140,a4a5,False
5,1,24,2,0,23,0,5,12,140,a4c4,False
5,0,23,2,0,27,0,5,12,140,a4b4,True
5,0,25,2,0,15,-1,5,12,140,a4b3,False
5,0,23,2,0,32,-1,5,12,140,a4a3,False
5,0,24,2,0,15,-2,5,12,140,a4c2,False
5,0,24,2,0,29,-2,5,12,140,a4a2,False
5,0,24,2,0,28,-3,5,12,140,a4d1,False
2,0,23,2,0,27,2,4,12,140,f3g5,False
2,0,22,2,0,27,2,4,12,140,f3e5,False
2,0,23,2,0,24,1,4,12,140,f3h4,False
2,0,23,2,0,27,-2,4,12,140,f3g1,False
3,1,25,2,0,25,4,5,12,140,d2h6,False
3,0,4,2,0,28,3,5,12,140,d2g5,False
3,0,22,2,0,28,3,5,12,140,d2a5,False
3,0,22,2,0,28,2,5,12,140,d2f4,False
3,0,22,2,0,31,2,5,12,140,d2b4,False
3,0,23,2,0,28,1,5,12,140,d2e3,False
3,0,22,2,0,29,1,5,12,140,d2c3,False
3,0,23,2,0,29,-1,5,12,140,d2c1,False
4,0,23,1,0,33,0,5,12,140,h1g1,False
3,1,23,2,0,27,3,5,12,140,f1c4,False
3,0,24,2,0,24,2,5,12,140,f1d3,False
3,0,23,2,0,27,1,5,12,140,f1e2,False
6,0,23,0,0,28,1,5,12,140,e1e2,False
6,0,23,0,0,27,0,5,12,140,e1d1,False
4,0,23,1,0,28,2,5,12,140,a1a3,False
4,0,23,1,0,29,1,5,12,140,a1a2,False
4,0,23,1,0,19,0,5,12,140,a1d1,False
4,0,23,1,0,19,0,5,12,140,a1c1,False
4,0,23,1,0,15,0,5,12,140,a1b1,False
6,0,23,0,0,19,0,5,12,140,e1c1,False
1,0,20,2,0,31,1,4,12,140,e4e5,False
1,0,24,2,0,28,1,5,12,140,d4d5,False
1,0,23,2,0,28,1,5,12,140,h2h3,False
1,0,23,2,0,25,1,5,12,140,g2g3,False
1,0,24,2,0,29,1,5,12,140,b2b3,False
1,0,23,2,0,28,2,5,12,140,h2h4,False
1,0,23,2,0,24,2,5,12,140,g2g4,False
1,0,24,2,0,29,2,5,12,140,b2b4,False
5,6,3,2,3,13,2,4,13,141,b4d6,False
5,0,32,2,1,14,2,6,13,141,b4b6,False
5,-3,22,2,0,22,1,6,13,141,b4c5,False
5,-3,34,2,0,14,1,6,13,141,b4b5,False
5,-3,34,2,0,27,1,6,13,141,b4a5,False
5,-2,35,2,0,22,0,6,13,141,b4c4,False
5,-3,33,2,0,27,0,6,13,141,b4a4,False
5,-3,34,2,0,23,-1,6,13,141,b4c3,False
5,-3,36,2,0,14,-1,6,13,141,b4b3,False
5,-3,24,2,0,28,-1,6,13,141,b4a3,False
2,-3,23,2,0,23,2,6,13,141,f3g5,False
2,-3,21,2,0,22,2,5,13,141,f3e5,False
2,-3,23,2,0,19,1,5,13,141,f3h4,False
2,-3,23,2,0,22,-2,5,13,141,f3g1,False
3,-2,25,2,0,11,4,6,13,141,d2h6,False
3,-3,5,2,0,14,3,6,13,141,d2g5,False
3,-3,23,2,0,11,2,6,13,141,d2f4,False
3,-3,23,2,0,14,1,6,13,141,d2e3,False
3,-3,22,2,0,23,1,6,13,141,d2c3,False
3,-3,23,2,0,14,-1,6,13,141,d2c1,False
4,-3,23,1,0,28,0,6,13,141,h1g1,False
3,-2,23,2,0,22,3,6,13,141,f1c4,True
3,-3,24,2,0,20,2,7,13,141,f1d3,False
3,-3,23,2,0,22,1,6,13,141,f1e2,False
6,-3,23,0,0,23,1,6,13,141,e1e2,False
6,-3,23,0,0,22,0,6,13,141,e1d1,False
4,-2,24,1,0,23,5,6,13,141,a1a6,False
4,-3,22,1,0,28,4,6,13,141,a1a5,False
4,-3,23,1,0,28,3,6,13,141,a1a4,False
4,-3,23,1,0,28,2,6,13,141,a1a3,False
4,-3,23,1,0,23,1,6,13,141,a1a2,False
4,-3,23,1,0,28,0,6,13,141,a1d1,False
4,-3,23,1,0,28,0,6,13,141,a1c1,False
4,-3,23,1,0,23,0,6,13,141,a1b1,False
6,-3,23,0,0,27,0,6,13,141,e1c1,False
1,-3,21,2,0,24,1,5,13,141,e4e5,False
1,-3,24,2,0,23,1,5,13,141,d4d5,False
1,-3,23,2,0,23,1,6,13,141,h2h3,False
1,-3,23,2,0,20,1,6,13,141,g2g3,False
1,-3,24,2,0,23,1,6,13,141,b2b3,False
1,-3,23,2,0,23,2,6,13,141,h2h4,False
1,-3,23,2,0,19,2,6,13,141,g2g4,False
3,-1,29,2,0,19,2,7,14,142,c4e6,False
3,-1,29,2,0,22,2,7,14,142,c4a6,False
3,-2,29,2,0,23,1,7,14,142,c4d5,False
3,-2,27,2,0,22,1,7,14,142,c4b5,False
3,-2,28,2,0,20,-1,8,14,142,c4d3,False
3,-2,28,2,0,21,-1,7,14,142,c4b3,False
3,-2,28,2,0,22,-2,7,14,142,c4e2,False
3,-2,28,2,0,22,-2,7,14,142,c4a2,False
3,-2,28,2,0,23,-3,7,14,142,c4f1,False
5,7,2,2,3,9,2,5,14,142,b4d6,False
5,1,36,2,0,10,2,7,14,142,b4b6,False
5,-2,27,2,0,21,1,7,14,142,b4c5,False
5,-2,39,2,0,22,1,7,14,142,b4b5,False
5,-2,39,2,0,23,1,7,14,142,b4a5,False
5,-2,38,2,0,26,0,7,14,142,b4a4,False
5,-2,40,2,0,22,-1,7,14,142,b4c3,False
5,-2,40,2,0,22,-1,7,14,142,b4b3,False
5,-2,29,2,0,24,-1,7,14,142,b4a3,False
2,-2,28,2,0,22,2,7,14,142,f3g5,False
2,-2,26,2,0,21,2,6,14,142,f3e5,True
2,-2,28,2,0,19,1,6,14,142,f3h4,False
2,-2,28,2,0,21,-2,6,14,142,f3g1,False
3,-1,29,2,0,10,4,7,14,142,d2h6,False
3,-2,20,2,0,13,3,7,14,142,d2g5,False
3,-2,28,2,0,10,2,7,14,142,d2f4,False
3,-2,28,2,0,13,1,7,14,142,d2e3,False
3,-2,28,2,0,22,1,7,14,142,d2c3,False
3,-2,28,2,0,13,-1,7,14,142,d2c1,False
4,-2,28,1,0,28,0,7,14,142,h1g1,False
4,-2,28,1,0,27,0,7,14,142,h1f1,False
6,-2,28,0,0,32,1,7,14,142,e1e2,False
6,-2,28,0,0,23,0,7,14,142,e1f1,False
6,-2,28,0,0,21,0,7,14,142,e1d1,False
4,-1,29,1,0,27,5,7,14,142,a1a6,False
4,-2,27,1,0,27,4,7,14,142,a1a5,False
4,-2,28,1,0,27,3,7,14,142,a1a4,False
4,-2,28,1,0,27,2,7,14,142,a1a3,False
4,-2,28,1,0,27,1,7,14,142,a1a2,False
4,-2,28,1,0,27,0,7,14,142,a1d1,False
4,-2,28,1,0,27,0,7,14,142,a1c1,False
4,-2,28,1,0,22,0,7,14,142,a1b1,False
6,-2,28,0,0,33,0,7,14,142,e1g1,False
6,-2,28,0,0,31,0,7,14,142,e1c1,False
1,-2,27,2,0,23,1,7,14,142,e4e5,False
1,-2,29,2,0,22,1,6,14,142,d4d5,False
1,-2,28,2,0,22,1,7,14,142,h2h3,False
1,-2,28,2,0,20,1,7,14,142,g2g3,False
1,-2,28,2,0,22,1,7,14,142,b2b3,False
1,-2,28,2,0,22,2,7,14,142,h2h4,False
1,-2,28,2,0,19,2,7,14,142,g2g4,False
2,-1,40,2,5,18,2,6,15,143,e5f7,False
2,-2,39,2,0,18,2,6,15,143,e5d7,False
2,-2,38,2,5,18,1,6,15,143,e5g6,False
2,-2,38,2,3,19,1,7,15,143,e5c6,False
2,-2,40,2,0,18,-1,6,15,143,e5g4,False
2,-2,40,2,0,22,-2,7,15,143,e5f3,False
2,-2,40,2,0,21,-2,6,15,143,e5d3,False
3,-1,38,2,0,19,2,7,15,143,c4e6,False
3,-1,36,2,0,22,2,7,15,143,c4a6,False
3,-2,35,2,0,23,1,7,15,143,c4d5,False
3,-2,8,2,0,22,1,7,15,143,c4b5,True
3,-2,35,2,0,23,-1,8,15,143,c4d3,False
3,-2,35,2,0,21,-1,7,15,143,c4b3,False
3,-2,35,2,0,22,-2,7,15,143,c4e2,False
3,-2,35,2,0,22,-2,7,15,143,c4a2,False
3,-2,35,2,0,23,-3,7,15,143,c4f1,False
5,7,23,2,3,12,2,5,15,143,b4d6,False
5,1,32,2,0,13,2,7,15,143,b4b6,False
5,-2,34,2,0,21,1,7,15,143,b4c5,False
5,-2,8,2,0,21,1,6,15,143,b4b5,False
5,-2,35,2,0,25,1,6,15,143,b4a5,False
5,-2,8,2,0,25,0,6,15,143,b4a4,False
5,-2,36,2,0,22,-1,7,15,143,b4c3,False
5,-2,36,2,0,21,-1,6,15,143,b4b3,False
5,-2,36,2,0,26,-1,6,15,143,b4a3,False
3,-1,36,2,0,9,4,6,15,143,d2h6,False
3,-2,35,2,0,9,3,6,15,143,d2g5,False
3,-2,35,2,0,9,2,6,15,143,d2f4,False
3,-2,35,2,0,13,1,7,15,143,d2e3,False
3,-2,35,2,0,22,1,7,15,143,d2c3,False
3,-2,35,2,0,12,-1,6,15,143,d2c1,False
4,-2,35,1,0,21,0,6,15,143,h1g1,False
4,-2,35,1,0,25,0,6,15,143,h1f1,False
6,-2,35,0,0,31,1,6,15,143,e1e2,False
6,-2,35,0,0,22,0,6,15,143,e1f1,False
6,-2,35,0,0,20,0,6,15,143,e1d1,False
4,-1,36,1,0,26,5,6,15,143,a1a6,False
4,-2,34,1,0,26,4,6,15,143,a1a5,False
4,-2,35,1,0,26,3,6,15,143,a1a4,False
4,-2,35,1,0,26,2,6,15,143,a1a3,False
4,-2,35,1,0,26,1,6,15,143,a1a2,False
4,-2,35,1,0,26,0,6,15,143,a1d1,False
4,-2,35,1,0,26,0,6,15,143,a1c1,False
4,-2,35,1,0,21,0,6,15,143,a1b1,False
6,-2,35,0,0,32,0,6,15,143,e1g1,False
6,-2,35,0,0,30,0,6,15,143,e1c1,False
1,-2,35,2,0,19,1,4,15,143,d4d5,False
1,-2,35,2,0,21,1,6,15,143,h2h3,False
1,-2,35,2,0,22,1,6,15,143,g2g3,False
1,-2,35,2,0,22,1,7,15,143,f2f3,False
1,-2,35,2,0,21,1,6,15,143,b2b3,False
1,-2,35,2,0,21,2,6,15,143,h2h4,False
1,-2,35,2,0,22,2,6,15,143,g2g4,False
1,-2,35,2,0,21,2,6,15,143,f2f4,False
2,-1,39,2,5,19,2,7,16,144,e5f7,False
2,1,40,2,0,22,2,7,16,144,e5d7,True
2,-2,37,2,5,19,1,7,16,144,e5g6,False
2,-2,37,2,0,22,1,7,16,144,e5c6,False
2,-2,39,2,0,19,-1,7,16,144,e5g4,False
2,-2,39,2,0,21,-1,6,16,144,e5c4,False
2,-2,39,2,0,22,-2,7,16,144,e5f3,False
2,-2,39,2,0,22,-2,7,16,144,e5d3,False
3,1,5,2,0,22,2,7,16,144,b5d7,False
3,-2,33,2,3,23,1,8,16,144,b5c6,False
3,-1,36,2,0,22,1,7,16,144,b5a6,False
3,-2,36,2,0,21,-1,6,16,144,b5c4,False
3,-2,35,2,0,22,-1,7,16,144,b5a4,False
3,-2,36,2,0,23,-2,8,16,144,b5d3,False
3,-2,36,2,0,22,-3,7,16,144,b5e2,False
3,-2,36,2,0,23,-4,7,16,144,b5f1,False
5,7,26,2,3,9,2,5,16,144,b4d6,False
5,-2,34,2,0,21,1,7,16,144,b4c5,False
5,-2,35,2,0,25,1,6,16,144,b4a5,False
5,-2,36,2,0,21,0,7,16,144,b4c4,False
5,-2,36,2,0,26,0,7,16,144,b4a4,False
5,-2,36,2,0,19,-1,7,16,144,b4c3,False
5,-2,36,2,0,12,-1,6,16,144,b4b3,False
5,-2,36,2,0,23,-1,6,16,144,b4a3,False
3,-1,36,2,0,10,4,7,16,144,d2h6,False
3,-2,35,2,0,10,3,7,16,144,d2g5,False
3,-2,35,2,0,10,2,7,16,144,d2f4,False
3,-2,35,2,0,13,1,7,16,144,d2e3,False
3,-2,35,2,0,22,1,7,16,144,d2c3,False
3,-2,35,2,0,13,-1,7,16,144,d2c1,False
4,-2,35,1,0,22,0,7,16,144,h1g1,False
4,-2,35,1,0,26,0,7,16,144,h1f1,False
6,-2,35,0,0,32,1,7,16,144,e1e2,False
6,-2,35,0,0,23,0,7,16,144,e1f1,False
6,-2,35,0,0,21,0,7,16,144,e1d1,False
4,-1,34,1,0,27,5,7,16,144,a1a6,False
4,-2,34,1,0,27,4,7,16,144,a1a5,False
4,-2,35,1,0,27,3,7,16,144,a1a4,False
4,-2,35,1,0,27,2,7,16,144,a1a3,False
4,-2,35,1,0,22,1,7,16,144,a1a2,False
4,-2,35,1,0,27,0,7,16,144,a1d1,False
4,-2,35,1,0,27,0,7,16,144,a1c1,False
4,-2,35,1,0,22,0,7,16,144,a1b1,False
6,-2,35,0,0,33,0,7,16,144,e1g1,False
6,-2,35,0,0,31,0,7,16,144,e1c1,False
1,-2,35,2,0,20,1,6,16,144,d4d5,False
1,-2,35,2,0,22,1,7,16,144,h2h3,False
1,-2,35,2,0,23,1,7,16,144,g2g3,False
1,-2,35,2,0,23,1,8,16,144,f2f3,False
1,-2,35,2,0,22,1,7,16,144,b2b3,False
1,-2,35,2,0,22,2,7,16,144,h2h4,False
1,-2,35,2,0,23,2,7,16,144,g2g4,False
1,-2,35,2,0,22,2,7,16,144,f2f4,False
3,1,5,2,0,16,2,7,17,145,b5d7,False
3,-2,32,2,5,17,1,8,17,145,b5c6,False
3,-1,38,2,0,19,1,7,17,145,b5a6,False
3,-2,37,2,0,18,-1,6,17,145,b5c4,False
3,-2,33,2,0,19,-1,7,17,145,b5a4,False
3,-2,37,2,0,17,-2,8,17,145,b5d3,False
3,-2,37,2,0,19,-3,7,17,145,b5e2,False
3,-2,37,2,0,20,-4,7,17,145,b5f1,False
5,7,21,2,0,6,2,6,17,145,b4d6,True
5,-2,33,2,0,18,1,7,17,145,b4c5,False
5,-2,33,2,0,22,1,6,17,145,b4a5,False
5,-2,35,2,0,18,0,7,17,145,b4c4,False
5,-2,35,2,0,23,0,7,17,145,b4a4,False
5,-2,35,2,0,16,-1,7,17,145,b4c3,False
5,-2,35,2,0,9,-1,6,17,145,b4b3,False
5,-2,35,2,0,20,-1,6,17,145,b4a3,False
3,-1,35,2,0,7,4,7,17,145,d2h6,False
3,-2,34,2,0,7,3,7,17,145,d2g5,False
3,-2,32,2,0,7,2,7,17,145,d2f4,False
3,-2,34,2,0,10,1,7,17,145,d2e3,False
3,-2,34,2,0,19,1,7,17,145,d2c3,False
3,-2,34,2,0,10,-1,7,17,145,d2c1,False
4,-2,34,1,0,19,0,7,17,145,h1g1,False
4,-2,34,1,0,23,0,7,17,145,h1f1,False
6,-2,34,0,0,29,1,7,17,145,e1e2,False
6,-2,34,0,0,20,0,7,17,145,e1f1,False
6,-2,34,0,0,18,0,7,17,145,e1d1,False
4,-1,34,1,5,24,5,7,17,145,a1a6,False
4,-2,33,1,0,24,4,7,17,145,a1a5,False
4,-2,34,1,0,24,3,7,17,145,a1a4,False
4,-2,34,1,0,24,2,7,17,145,a1a3,False
4,-2,34,1,0,19,1,7,17,145,a1a2,False
4,-2,34,1,0,24,0,7,17,145,a1d1,False
4,-2,34,1,0,24,0,7,17,145,a1c1,False
4,-2,34,1,0,19,0,7,17,145,a1b1,False
6,-2,34,0,0,30,0,7,17,145,e1g1,False
6,-2,34,0,0,28,0,7,17,145,e1c1,False
1,-2,30,2,0,20,1,6,17,145,e4e5,False
1,-2,34,2,0,20,1,6,17,145,d4d5,False
1,-2,34,2,0,19,1,7,17,145,h2h3,False
1,-2,33,2,0,20,1,7,17,145,g2g3,False
1,-2,34,2,0,20,1,8,17,145,f2f3,False
1,-2,34,2,0,19,1,7,17,145,b2b3,False
1,-2,34,2,0,19,2,7,17,145,h2h4,False
1,-2,34,2,0,19,2,7,17,145,g2g4,False
1,-2,32,2,0,19,2,7,17,145,f2f4,False
3,1,5,2,0,5,2,5,18,146,b5d7,False
3,-2,32,2,5,6,1,6,18,146,b5c6,False
3,-1,37,2,0,8,1,5,18,146,b5a6,False
3,-2,37,2,0,5,-1,5,18,146,b5c4,False
3,-2,32,2,0,8,-1,5,18,146,b5a4,False
3,-2,37,2,0,6,-2,6,18,146,b5d3,False
3,-2,37,2,0,8,-3,5,18,146,b5e2,False
3,-2,37,2,0,9,-4,5,18,146,b5f1,False
3,-1,34,2,1,2,4,5,18,146,d2h6,False
3,-2,33,2,0,2,3,5,18,146,d2g5,False
3,-2,31,2,0,5,3,5,18,146,d2a5,False
3,-2,31,2,3,2,2,5,18,146,d2f4,False
3,-2,32,2,3,2,2,5,18,146,d2b4,False
3,-2,33,2,0,6,1,6,18,146,d2e3,False
3,-2,33,2,0,7,1,6,18,146,d2c3,False
3,-2,33,2,0,6,-1,5,18,146,d2c1,False
4,-2,33,1,0,5,0,5,18,146,h1g1,False
4,-2,33,1,0,9,0,5,18,146,h1f1,False
6,-2,33,0,0,15,1,5,18,146,e1e2,False
6,-2,33,0,0,3,0,5,18,146,e1f1,False
6,-2,33,0,0,4,0,5,18,146,e1d1,False
4,-1,32,1,8,10,5,5,18,146,a1a6,False
4,-2,32,1,0,13,4,5,18,146,a1a5,False
4,-2,33,1,0,11,3,6,18,146,a1a4,False
4,-2,33,1,0,10,2,5,18,146,a1a3,False
4,-2,33,1,0,6,1,5,18,146,a1a2,False
4,-2,33,1,0,10,0,5,18,146,a1d1,False
4,-2,33,1,0,10,0,5,18,146,a1c1,False
4,-2,33,1,0,6,0,5,18,146,a1b1,False
6,-2,33,0,0,13,0,5,18,146,e1g1,False
6,-2,33,0,0,15,0,5,18,146,e1c1,False
1,-2,29,2,3,6,1,4,18,146,e4e5,True
1,-2,34,2,0,6,1,4,18,146,d4d5,False
1,-2,33,2,0,5,1,5,18,146,h2h3,False
1,-2,32,2,0,6,1,5,18,146,g2g3,False
1,-2,33,2,0,6,1,6,18,146,f2f3,False
1,-2,33,2,0,5,1,5,18,146,b2b3,False
1,-2,33,2,0,5,2,5,18,146,h2h4,False
1,-2,33,2,0,5,2,5,18,146,g2g4,False
1,-2,31,2,0,5,2,5,18,146,f2f4,False
1,-2,32,2,0,6,2,5,18,146,b2b4,False
3,1,5,2,4,6,2,4,19,147,b5d7,False
3,-2,26,2,4,7,1,6,19,147,b5c6,False
3,-1,30,2,3,9,1,4,19,147,b5a6,False
3,-2,31,2,4,6,-1,5,19,147,b5c4,False
3,-2,26,2,3,9,-1,4,19,147,b5a4,False
3,-2,31,2,4,6,-2,5,19,147,b5d3,False
3,-2,31,2,4,9,-3,4,19,147,b5e2,False
3,-2,31,2,4,10,-4,4,19,147,b5f1,False
3,-1,28,2,5,3,4,4,19,147,d2h6,False
3,-2,27,2,4,3,3,4,19,147,d2g5,False
3,-2,26,2,4,6,3,4,19,147,d2a5,False
3,-2,27,2,4,3,2,4,19,147,d2f4,False
3,-2,26,2,4,3,2,4,19,147,d2b4,False
3,-2,27,2,4,7,1,5,19,147,d2e3,False
3,-2,27,2,4,8,1,5,19,147,d2c3,False
3,-2,27,2,4,7,-1,4,19,147,d2c1,False
4,-2,27,1,4,6,0,4,19,147,h1g1,False
4,-2,27,1,4,10,0,4,19,147,h1f1,False
6,-2,27,0,4,16,1,4,19,147,e1e2,False
6,-2,27,0,4,4,0,4,19,147,e1f1,False
6,-2,27,0,4,5,0,4,19,147,e1d1,False
4,-1,25,1,3,11,5,4,19,147,a1a6,True
4,-2,26,1,4,14,4,4,19,147,a1a5,False
4,-2,27,1,4,12,3,5,19,147,a1a4,False
4,-2,27,1,4,11,2,4,19,147,a1a3,False
4,-2,27,1,4,7,1,4,19,147,a1a2,False
4,-2,27,1,4,11,0,4,19,147,a1d1,False
4,-2,27,1,4,11,0,4,19,147,a1c1,False
4,-2,27,1,4,7,0,4,19,147,a1b1,False
6,-2,27,0,4,14,0,4,19,147,e1g1,False
6,-2,27,0,4,16,0,4,19,147,e1c1,False
1,1,25,2,2,5,1,3,19,147,e5f6,False
1,1,19,2,1,5,1,4,19,147,e5d6,False
1,-2,28,2,4,5,1,3,19,147,d4d5,False
1,-2,27,2,4,6,1,4,19,147,h2h3,False
1,-2,27,2,4,7,1,4,19,147,g2g3,False
1,-2,27,2,4,6,1,5,19,147,f2f3,False
1,-2,27,2,4,6,1,4,19,147,b2b3,False
1,-2,27,2,4,6,2,4,19,147,h2h4,False
1,-2,27,2,4,6,2,4,19,147,g2g4,False
1,-2,27,2,4,6,2,4,19,147,f2f4,False
1,-2,26,2,4,7,2,4,19,147,b2b4,False
4,-1,22,1,0,6,2,4,20,148,a6a8,False
4,-1,22,1,3,6,1,4,20,148,a6a7,False
4,0,2,1,0,6,0,4,20,148,a6e6,False
4,-1,21,1,0,12,0,6,20,148,a6d6,False
4,-1,27,1,3,11,0,4,20,148,a6c6,False
4,-1,21,1,0,9,0,4,20,148,a6b6,False
4,-1,22,1,0,14,-1,4,20,148,a6a5,False
4,-1,22,1,0,12,-2,5,20,148,a6a4,False
4,-1,22,1,0,11,-3,4,20,148,a6a3,False
4,-1,22,1,0,7,-4,4,20,148,a6a2,False
4,-1,22,1,0,6,-5,4,20,148,a6a1,False
3,2,5,1,0,6,2,4,20,148,b5d7,False
3,-1,22,1,0,10,1,6,20,148,b5c6,False
3,-1,27,1,0,11,-1,5,20,148,b5c4,False
3,-1,22,1,0,9,-1,4,20,148,b5a4,False
3,-1,27,1,0,11,-2,5,20,148,b5d3,False
3,-1,27,1,0,14,-3,4,20,148,b5e2,False
3,-1,27,1,0,15,-4,4,20,148,b5f1,False
3,0,23,1,1,8,4,4,20,148,d2h6,False
3,-1,22,1,0,8,3,4,20,148,d2g5,False
3,-1,22,1,3,11,3,4,20,148,d2a5,False
3,-1,22,1,0,8,2,4,20,148,d2f4,False
3,-1,20,1,0,8,2,4,20,148,d2b4,False
3,-1,22,1,0,12,1,5,20,148,d2e3,False
3,-1,22,1,0,13,1,5,20,148,d2c3,False
3,-1,22,1,0,9,-1,4,20,148,d2c1,False
4,-1,22,0,0,11,0,4,20,148,h1g1,False
4,-1,22,0,0,15,0,4,20,148,h1f1,False
6,-1,22,0,0,11,1,4,20,148,e1e2,False
6,-1,22,0,0,9,0,4,20,148,e1f1,False
6,-1,22,0,0,10,0,4,20,148,e1d1,False
6,-1,22,0,0,14,0,4,20,148,e1g1,False
1,2,20,1,1,10,1,3,20,148,e5f6,True
1,-1,23,1,0,10,1,3,20,148,d4d5,False
1,-1,22,1,0,11,1,4,20,148,h2h3,False
1,-1,22,1,0,12,1,4,20,148,g2g3,False
1,-1,22,1,0,11,1,5,20,148,f2f3,False
1,-1,22,1,0,11,1,4,20,148,b2b3,False
1,-1,22,1,0,11,2,4,20,148,h2h4,False
1,-1,22,1,0,11,2,4,20,148,g2g4,False
1,-1,22,1,0,11,2,4,20,148,f2f4,False
1,-1,22,1,0,12,2,4,20,148,b2b4,False
4,2,26,1,0,5,2,3,21,149,a6a8,False
4,2,26,1,3,5,1,3,21,149,a6a7,False
4,3,25,1,0,6,0,3,21,149,a6e6,False
4,2,22,1,0,6,0,5,21,149,a6d6,False
4,2,26,1,3,10,0,3,21,149,a6c6,False
4,2,25,1,0,8,0,3,21,149,a6b6,False
4,2,26,1,0,13,-1,3,21,149,a6a5,False
4,2,26,1,0,11,-2,4,21,149,a6a4,False
4,2,26,1,0,10,-3,3,21,149,a6a3,False
4,2,26,1,0,6,-4,3,21,149,a6a2,False
4,2,26,1,0,5,-5,3,21,149,a6a1,False
3,5,21,1,0,5,2,3,21,149,b5d7,True
3,2,26,1,0,9,1,5,21,149,b5c6,False
3,2,26,1,0,10,-1,4,21,149,b5c4,False
3,2,26,1,0,8,-1,3,21,149,b5a4,False
3,2,26,1,0,10,-2,4,21,149,b5d3,False
3,2,26,1,0,13,-3,3,21,149,b5e2,False
3,2,26,1,0,14,-4,3,21,149,b5f1,False
3,3,24,1,0,7,4,3,21,149,d2h6,False
3,2,26,1,0,8,3,3,21,149,d2g5,False
3,2,26,1,3,10,3,3,21,149,d2a5,False
3,2,24,1,3,7,2,3,21,149,d2f4,False
3,2,4,1,0,7,2,3,21,149,d2b4,False
3,2,26,1,0,11,1,4,21,149,d2e3,False
3,2,26,1,0,12,1,4,21,149,d2c3,False
3,2,26,1,0,8,-1,3,21,149,d2c1,False
4,2,26,0,0,10,0,3,21,149,h1g1,False
4,2,26,0,0,14,0,3,21,149,h1f1,False
6,2,26,0,0,10,1,3,21,149,e1e2,False
6,2,26,0,0,8,0,3,21,149,e1f1,False
6,2,26,0,0,9,0,3,21,149,e1d1,False
6,2,26,0,0,13,0,3,21,149,e1g1,False
1,3,4,1,5,10,1,3,21,149,f6g7,False
1,2,27,1,0,10,1,2,21,149,d4d5,False
1,2,26,1,0,10,1,3,21,149,h2h3,False
1,2,25,1,0,11,1,3,21,149,g2g3,False
1,2,26,1,0,10,1,4,21,149,f2f3,False
1,2,26,1,0,10,1,3,21,149,b2b3,False
1,2,26,1,0,10,2,3,21,149,h2h4,False
1,2,26,1,0,10,2,3,21,149,g2g4,False
1,2,24,1,0,10,2,3,21,149,f2f4,False
1,2,26,1,0,11,2,3,21,149,b2b4,False
4,2,3,1,0,5,2,4,22,150,a6a8,True
4,2,23,1,0,5,1,4,22,150,a6a7,False
4,3,22,1,0,6,0,5,22,150,a6e6,False
4,2,17,1,5,6,0,4,22,150,a6d6,False
4,2,23,1,0,5,0,4,22,150,a6c6,False
4,2,22,1,0,6,0,4,22,150,a6b6,False
4,2,23,1,0,10,-1,5,22,150,a6a5,False
4,2,23,1,0,6,-2,5,22,150,a6a4,False
4,2,23,1,0,10,-3,4,22,150,a6a3,False
4,2,23,1,0,6,-4,4,22,150,a6a2,False
4,2,23,1,0,5,-5,4,22,150,a6a1,False
3,3,21,1,0,2,4,4,22,150,d2h6,False
3,2,23,1,0,3,3,4,22,150,d2g5,False
3,2,23,1,0,5,3,4,22,150,d2a5,False
3,2,21,1,0,2,2,4,22,150,d2f4,False
3,2,5,1,0,2,2,4,22,150,d2b4,False
3,2,23,1,0,6,1,5,22,150,d2e3,False
3,2,23,1,0,7,1,5,22,150,d2c3,False
3,2,23,1,0,3,-1,4,22,150,d2c1,False
4,2,23,0,0,5,0,4,22,150,h1g1,False
4,2,23,0,0,9,0,4,22,150,h1f1,False
6,2,23,0,0,5,1,4,22,150,e1e2,False
6,2,23,0,0,3,0,4,22,150,e1f1,False
6,2,23,0,0,4,0,4,22,150,e1d1,False
6,2,23,0,0,8,0,4,22,150,e1g1,False
1,3,4,1,5,5,1,4,22,150,f6g7,False
